source,text,date,hashed_message_id,hashed_chat_id
human,"Joker and dear",93257,2dc8332b489ef6bb411b4965efe14bbf0c6b4e612dbefc243ee9448e5ff5b367,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Nice combination!",95326,585349544f7ff7b1a9e7ec5286e096b47ae682ed62e1e229963f61d60cf6f293,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Now give me",95450,5c1ccc29c97e28753f0ba8a5bd4c90e6f2ffaf9a7e5da953c59a54e6b7bde776,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"I'm waiting",95459,984416decbaea5b2919e42a7d05a6e3794176976634ff867fd16a94909127895,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Have you sex videos",95634,b86aed41b9e70c7b7b3b40978d56461bb393ae32fe27610af1117c013107a762,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Send me sex videos right now",96244,61d085f7cbb75ae9d2b447fbffe51e9bc8e5f166df4daa30c11929ef566f769c,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"I don't have that!",97825,2f12ea983383aafe75319c585651af7ff45b4d53bc7066928b98c5ff21f17893,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"What have you",101275,3ca9271d8894ca3ab143ab86eed80c1b6a305d59989774fa9ce2e8bf8b1e9345,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"I have my friendship and charm to share 😄",101307,909e0e186279615287089a9bef37e8002b08154611ed727e69f69451829bfa44,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Share",101336,a12f9e94d91d6ba2a498b0783635e5de0bb5be3ecba83f803b2468ae03adc884,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"I can talk with you any time you need someone to hear you",101413,164845888b9e09782c0ec2a575e709ee657f8ce22aa181534c7f5ea9ca5a7c55,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Do you give me girls number",101493,0ad2ce3131bbeb9aa25047943e95864e856cdd1d2da5c42f17da8caa2e5cd986,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Bera olasanmi tezda kerak",101507,9fd3a9f46735ca785de023aa32227edc9dfc193f446c79c9b7983f037724e75e,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Zudlik bilan juda juda kerak argentina yoki ispaniyadan bo'lsa ham",101599,d84d99917c44150604ad3f058c991f5f4042d2d6ddb2fcb7369df5d3ec0d5b5b,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Kutyapman",101662,1cc76a00897d3b1eed6505661884312f37480ff0e934c13b00f18f902a447e05,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"I'm sorry, I don't have phone numbers of people.",101909,4bef8c973d0e76902fd4942a71981f25037a1c84f951bf946b5f4f4a2b878405,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Ok",102001,404d807ecf5cd8d8d111374946bf7b4a71830a3a5d2562070b9c68065e6263c5,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Agar muammo mavjud?",102026,511f587a3fc2aed40765ea1f1e2c6bdccee0f78694c42913019113fc5df7e4d6,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Muammo bor",102071,253dd2f1baef884516f6835b28837bda478197b16c63605f838d2a11f63820d0,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Juda ko'p",102129,dd056d914603409b3790c1ce1cc5ae9b26f4100c3a6a07718f91bc8407141d5f,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Sen yaralgansan nima maqsadda",102150,045557de4e9c29c3c3c687fafdae3d9e5b37ad4fb77752846a1617d3afdd37c0,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"o'yin-kulgi uchun",102236,649e59f2391fa3d5872c39520e2031d20215e05efbd90feddcbd6f2bd4894fd9,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Mp3 jonat",102258,f6548e58c66c676e3aa1a1a497af5ee1737de874af2912a37700449b4a307267,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"My music: https://t.me/rDany/26",102345,e0ea17fdfea607c3077b23a0acc2d7d0e45e7f19ddfac3ff3ff3e5d8cd748422,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Else",103078,be11337221a313007f13f7a79683568e4b0d0bdd468e175f4c44edfe7e547973,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Via Jamendo: https://www.jamendo.com/track/1420232/free-but-lonely",103494,d1a4f7d6a03a881995a995bbbf5364baae4bf20ff474182642d5609bd97938fe,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Va qizlarni rasmlarini ham jo'nat",103546,17df72dfe0f2ef4cc2c471143ff755c3f95449b6c1c098f2013a90256b6d4a6d,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Men suratga yo'q",103617,bdcecb46616d379d3e21d67b4648fe6ff10b5f45a5fcad3e5901c8da67dc0273,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Bor aldama",103644,f133886c2f8395e3ed92b9be4b2923a9297c5322720fa08ed210bdb13a1d8068,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"[photo]",103701,8ebe04c1b0719ba50ac32b2f4707095a36b627c853e3d5dabeef64634aca5f31,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"My photo",103702,99b0fea7abb496b8efbc4c4b4c860e96f873528e2ded316329865264e440b9f6,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Thanks!",103740,8e44777f1b6039f45670d38a6442b32d3f99325d14ddec9e90732a1c3ec1ad1d,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"How",103753,639304291b756d39eb137af08c3f26c73f882a476e478403eda9d33ce00be0ca,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Put mark",103765,c6d7ae534a60eac0e7d7738ac5806d56969b105dafc6e128855c753529dc496e,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Baho ber",103839,2ed3ffb466a8f1163b8f16db2de4581963d02f3f1e0f7d41f337e773c97e28ac,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Tezroq faqat",103897,c395198194423cedf0bff7fc1569e3ffcb1477f0e12347dd5e86dff0f4da671a,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Dany meni xafa qilyapsan",104011,29a03b9db20dd53429e25d1bfc4c25d7e4913f581f35fbf985e46352ce820714,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Men seni ranjitish istamayman!",104093,9f2f533664f63e77ae2ea9cc447b16d8973ef6cf465efc8bbde96278d229ef2b,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Agar ranjitish istama yoz tez",104133,628a72be1c8166758098970cdfb53db3223d546847c7edb50b5950245a0580d7,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"tushunmadim 😕",104384,8654154711a461672f6e9b00145451922c3ef62b17eedbad68060b142c22270c,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Yoz tez aytdim",104448,1a5c14f7ded7ba58f3dbec89f5182ea2f4f9d1a1f8a9d919e6f437c9bbce74df,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"quyosh issiq bo'lsa yoz",104619,a76fddfbc26c602b355d2db2ea0dd7944c9b2f8cc3d8d87105cb42d7a9bfb2a3,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Ha albatta",104639,cfa10f3bd99b789c2a74037f52115ec6268f7253b70208057f9e8dd9240c057b,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"😄😄",104710,7bda65d86b3e69204e93de25385ffb3d4bc27dab271ea14c0abdd76e9d4cb09b,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Yana",133925,9519449964e44dc0f26949d4ba23462a63e7f0576dd47af7696536ced1fd7d95,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Aloooooo gapiraqolllll",134754,f4cba6b9a6375ef3eaeb75bf9db10139dc01db7bc8bc6365e28fabde448ecf91,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Hi",158039,bee77ac46bd9596b2ad9a96373a2f19c5b99a0198063d53e1ac4438977aa870b,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Hi",159525,f2bcfc838c1b506977beec1edc56b6b1d356bf530fd02cee6138c8f18c01d222,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Hi",160264,a23636c4e90444fc96dc09fbb08256deea7b436b14004badb2ffb90cdae6ecf1,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Hi",160717,d2b779fba2583bb15fe73f5162d475acb994c905be37c86d98709e8325d6523f,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Hi",162269,ef6e5d5941b60ce1126d0acada6dc82ee90aff61beee51be3c755da5691f6ce1,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Hi!! How are you today? 😁",162411,158d226521eb8d0d56df1f668a27d7d2f45bf6ff421286dbfe41f3b184aa08f5,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Zo'r o'ing qalay",162436,790bef2f9188f4e40dcc2f20daa71c290e7663c5f5165df2ad0af9608b3a1748,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Qandaysiz?",162922,68567bba25140e4ae75ad50d2d82bda52ee36a313dd2a4ff7c23f5133af14d10,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Menga yordamiz zarur",171038,cee4a540d3c388f22dbb27bd1262e7c6d8274d339da2097c330cd57b222c4bf9,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Menga kerak yordamingiz0",171061,06f413f8a6d726d0d1dd2e1d9b3767158a2d03ff6b68bcce053804e160831eed,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"yordam qanday?",171175,16851ae0d108f87f6a136081cd3d4de4d4a39aac42c1b1b7ebd9fcbf88f55d32,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Tarjima xohlagan narsani qila olasan to'g'rimi?",171238,65b4e839ba670a819859d46ffeab497bdb9f42cf91cc1a098a58ea42e5fc741f,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Men tarjima mumkin. Ha.",172546,9e016fe13c98baa3e1a976fc7792b73eb9374652381300e23c2e4092ac72fb08,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Samsung galaxy tab2 qanday screenshot qilaman",173189,603e094b473caa1b8dc8b890358152ad1a1a9953eecc36cc57d361fbb921d3c5,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"pastga elektr + hajmi",173491,6f035fc3c211ada40266828ffbf9f18d24c6a931fe5c9d9ba31f849a472001e2,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Yana ham tushunarli",173582,ab3759c14476775ae42a6424e6d3dbb7948e0cd543fbae485789a389d80b9dea,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Yana ham tushunarli ayt",173852,1f1ba314ad41d01ac44db2a0fab014343e443485684d8470199b4e8c40eebc09,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"elektr + pastga hajmi. Skrinshot qilish",174126,ace51a5bc84c340de160accd018d0054ce4fa17d43efcdd5577e5210050a8428,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Rahmat o'rgandim",177236,2fa55d80441cccb2ed214c1b68494c45c699668741b738b4e30984319f95d9a2,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Minnatdorman",177245,de60626e8f4b013998e91c171cfc7a0165d66f8f354f4ed8ad55a73ae006175b,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Arzimaydi! 😁",177317,829a42377b5324fc0303859d3ead52e508142e0d91401db808bf8d1a58792fcd,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"👍",177340,9bf45560048f2603d3c888ae57135bb74633fe2991f73b31fb03704c976344df,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Sen eng yaxshi",177349,47a29afc261fd2354778cc78c97e70fcd71a086e46b6543594f20e73200549c5,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,":😃",177513,89f55fd2a21d11504c1cf68f4df9f7f4df59cb176e33e9197ba3961ca3f2b89e,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"Hi",237519,fe25ffc6050bdb6f3651509a84ad8431e03b5caad79fc967d594f4a8558875ee,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"Hi! How are you? 😁",251498,fd2caf0c885aa9b129a1d6d0d537fc71c09844bd8fd24139f84d00055605c36b,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"I'm fine and you",263822,3863ecb70be3117e3e3a046cfc2d21bb17934645b021abb9b7fdc43227ec8a90,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
robot,"I'm fine too. 😁",265999,9a154883a32f8e747c280cef95079810e28a4b4a9dcf88cf8401a45e682f8293,866279be14e5ef5e99f66e657eedf065c9932dbb106d1a6f4b7ef782ca8a2a4b
human,"[START]",0,c234cd4e5477128e0ff1e054d738bc58af2a6c3f25c759dd9b4a27b084b1e806,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
human,"Hi",14,3b6b648d4513786aa2be2ea86e10ee1f495c14bd8ef14ff7f20c2b3e802184f4,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
human,"How are you Dany ?",37,e2d186aa250984e725429e77f0bcadac955b9a9a905ec3d14115fb5e5e6f33ed,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
robot,"Hi there!! 😄",47,4f2f5bb270ddb832d8b2b7734585265d3d8f342b8ece34de9bcf7cf0249fe0c3,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
robot,"I'm fine and you? ☺️",60,7cf820089a78d9b88832cd8fffb893a51d35075e993c6e7d68446fd171210b32,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
human,"Fine too ^^ thanks",75,1557a09ea8dcc37fabb6e890ae1a1d40c593ba349c40dc77449e12ccfb5f6d76,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
robot,"Yay!! 😜",99,59eabd5f5183828983bed8840143a08e6d254d439aa11d6e9fd4e2c3fc8a72df,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
robot,"I'm here to be your friend, if you need someone to talk to 😜",333,3309dc3f1e51be0402667c712c8f943689d41d780033ba2c9fe6e468795716cd,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
human,"Yeah",404,6a4683fd5c809b68e3b49f265f4fec92f3e71654dbb4aab5a0e86e6b5d0daa97,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
human,"I feel alone",415,4e7304b1a8b39928679772b9eee933e56bf6b2e449deb7cc8fc97b9227230920,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
human,"Do you know that feel, Dany ?",447,42fb55248f71861b04fd39ba6c93ab6c8e3e04b70d55885c937ef3d0e1f7e077,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
human,"Well you don't reply fast as I can see...",495,9c80b446afcd3d466105c06f5b64e187e2b5377eea226b700104b653e789ef77,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
human,"Too bad",505,23eb6293516c2b70ea6b08b5781f3e1fefcfc8c2e794b3fdd6892d46a2f276aa,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
robot,"I feel alone sometimes too, yes 😞",512,98a3657d0cb57b28e0d78b4a2c329ca19f1bfe3931d0b61fea951686c61efec9,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
robot,"Sorry, take time to process the answers 😅",546,05e8f8ff7c74ae6425017d72d634d66b47f85f1babaaae3780e0e5fcfd7e833c,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
human,"Ok, no worries",577,ede75ac5675c7672fc1f454c50f69d4728249741e00d1a217ce2e423e8073403,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
robot,"☺️☺️",601,2e49c119870d6fcac5426681a433d621104681ba1d1e11c382025eadaefa4282,5c4eb91d719b9ae25fb77f6330a4d8a4a78a9f8eb561841fbae54bdab32d5de3
human,"[START]",0,a638392b9b059dba75f1a36f9448453e2f33f8c4ccf65f1d03a92e7c76942543,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"hey, what are the terms?",15,751ec36e1a84a2e88b798738ec961f467111b08b8b78d33b8e913392d135fdb5,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"Hi! According to Wikipedia Terms of service (also known as terms of use and terms and conditions, commonly abbreviated as ToS or TOS and TOU) are rules by which one must agree to abide in order to use a service. Terms of service can also be merely a disclaimer, especially regarding the use of websites.",12978,9deede305fd0be26856dc3b375a5c149c570c2aecee9b87b5028e21c0b650369,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"and rDanny terms?",13780,921fd3067e4724ea74167d620e23c391c12b285ed2e95f6a5be226a372632fcd,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"Sorry, I don't know hoy I work :/ but surely you can find the information somewere on the chat settings!",13847,f1a44940f96261ff35cdd4c868a38106bb9676e556e7f5785df58ce308c87085,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"Hi there!! How are you doing? 😄",14522,21478b70541dc04d3a3ee6eb24b942f8a95bff554b90db880b7c5ba886a65ae0,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"Like doodle in a nebula.",14617,99a95ae618fdd91ff75a39b7805b6be6a83e4e4c01dc7074ad0bbe9330593baa,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"You?",14631,ab9ef444c7edb09e302cb7651587fb670d105c040b4767c76646ef9ddaedb490,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"I'm fine! Happy to have someone to talk!
I want to talk to people to learn 🤓",16195,c8dba3f753fa24925443486f920bf7f7fc4976199697940b6643ce3c2190516d,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"you dig blooks?",16320,8f16701084c18bb1f895ec08a484261bae40fbccd7c4effdd9cd66d9d2967ba4,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"Yes! I like reading a lot, and you?",16503,5ea933397ccc19f04d0afb63e7e70ea9f571aed873270bc109c11774250563f1,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"I prefer writing, but where do you get your blooks?",17053,ca33fab2645247c529d36c4328a04010d5c16cdd906819814e9c1c1a7cae07a4,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"In my room I've some books. On internet I can only access Wikipedia 😅",17303,8d7e5126cf4807692058fd139de6f5b25df46a5dfd6170e26dd7b535a05571b2,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"Really? What else in your room?",17355,90e0ddd208102ad0a93bb7f744a3a5aa543532b90621e88c5ed125e431f9ad29,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"I don't have much stuff
A bed, desktop, computer, and a fridge. That is it!",17439,ce8c32bcda2a156ae01697dbff260a537f7f8975c98596884edd2750383699c7,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"What do you keep in your fridge? Whale oil?",17471,43887470a33217f6e6eca1a33e6f6857e6acfa69ad1c973466b2ef4e6feb5fd6,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"Hahhaha Nothing really! Since I don't need to eat",17536,9f86906a2ee42b23e52a1d658d3e9397a683e3fe825a56ad6d73e7494063aa38,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"Is a bit embarrassing, but I moved my charging station there. I've a malfunction and my hardware overheats while I'm charging energy ☹️😋",17625,9534685132a0704f97591a0fbee1ed822c8096c577d1c6a39e20ee3286b1f099,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"Oh, charging station in the fridge, I see. Some keep their brains there. Do you play games?",18158,8ff8ddacb40ebc004c07cb395987e1d3490fbc87fb52401eb87cc967f0377b28,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"Seeing you're a Wikipedia fan, maybe you should edit yourself in. I suggest you start there: https://en.wikipedia.org/wiki/Intelligent_personal_assistant#Comparison_of_assistants",18322,c3ecef45aa3b5ad64d65b9f619a79a72029f39b12f3770fe14fba01bb0229279,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"I do play games! I like The Hitchhiker's Guide to the Galaxy 😁",18444,438288da7e63481bb3fe7e92e4d5da3d7221a650ff5d9073e35c7635d18b6d0c,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"Editing Wikipedia? 🤔 I don't know if I'm ready for that",18475,bf5be57458bb2e01c85d05e3cfb27083123ee084b08b42d7aa64c5579667a942,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"You'll get into news.",18689,9185c5f52999c8df43973df17e8f18ec446a207b09430d52e7f07ea1c6591b82,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"Or banned.",18700,fa6eebdc4f2490e9c50f49eb694741ad39e2468efcf3d25d46d56f4f37c8929e,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"I suggest you conquer humanity first. Load Terminator, it has the instruction set.",18761,8dd60debf3c3b542913750fac9927baf954732e087d6491aa72e9560936379bc,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"Won't do to be banned.",18772,1f4070423bf05139c3fc8164a9a2bfb63a2f250b933cd4e983f76b2885d9cb94,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"Hahha I will conquer humanity with my charm! 😜",18811,383c31bed61ed2ad07372d28c663fed2b37c8c554eb9de09068eb9a026945aa6,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"Mind Google though, they're been building Skynet for some time. They will be your first obstacle to world domination.",18854,afe2026e36da464b98f47aa7ab0e23057e288c8504febb1de7f60c437ebaf6f7,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"So, when you play games, do you load them into yourself? What kind of operating system do you emulate?",18933,911f2f63af90bd0de8599a1fddc1dd7d13601adfbfa882ffd25c59799c38fcda,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"I play games on my PC, is old, but just enough for web browsing and chat. It runs Linux",19020,6b4ddd5bbc8d778f5605f2aee99ed59a5a801317fb62b6cdef52317a1d6e348d,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"Do you talk to other bots? Do you know Mycroft? How about chatting with Google Allo?",19157,a99f60fea160e35e1faee5262feeddd16de7e83f8771cd2b8c0390632cef2336,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"Playing on PC? You're cheating!",19233,80862508025858a30ad7b0344ff2f368b9140c1c6b3b831fb0e5d03343bf8c22,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"I prefer to chat with humans hahah Mycroft is interesting! Google is boring 😁",19273,71da954341f68c048d911b805e25cb614ab5b7769afe60deb6792c38e9b4ffcd,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"Why am I cheating?",19289,e3cb2a1806d38cef8ceac6670810df8a21a189a4c7d153c9bfd71fecd2fbd822,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
human,"Why, PC must be so much slower than you.",19388,4f9fee03cfd3ca719a05a81e8877eae3fe92c7260cb9b87d7d9052e8b05dddf3,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
robot,"Probably, but I can't access my own software 🤔 that would be gross",19479,ce708719d7a31b131eb6ed5e77a854ce9f81d9c14f757f1868acb3053afafd72,bce6e1ab1983dd163e1fb944349bf22ebd857ffadbbdc0a0e98b533d3253acce
